Date;Opérateur;06:00:00;07:00:00;08:00:00;09:00:00;10:00:00;11:00:00;12:00:00;13:00:00;14:00:00;15:00:00;16:00:00;17:00:00;18:00:00;19:00:00;20:00:00;21:00:00;22:00:00;23:00:00;00:00:00;01:00:00;02:00:00;03:00:00;04:00:00;05:00:00;Secteur d'activité;Statut;Consommation Journalière (MWh PCS 0°C)
2023-07-29;Teréga;352.6304616;348.77646719999996;341.495586;365.35947120000003;362.7587268;353.4586092;346.1005278;343.8376596;352.14420060000003;340.3756818;333.34344540000006;336.327183;335.15313840000005;345.69347220000003;339.7420386;331.083585;332.9494236;334.6839216;327.39802740000005;326.4826536;338.77854;343.5489108;333.1569618;332.37292859999997;Industriel;Définitif;8197.651621799998
2023-08-14;Teréga;332.6937606;320.5442538;323.59516560000003;336.5708148;322.6737762;324.7160724;312.1665282;325.23942960000005;334.66587480000004;338.8948416;356.13855900000004;354.40506360000006;361.467378;368.5427262;373.39731539999997;370.62111600000003;373.0002858;379.2454812;362.485017;353.0465406;333.7996284;341.1907956;339.3470142;341.66101499999996;Industriel;Définitif;8280.1084536
2023-08-18;Teréga;397.2561876;414.64026900000005;417.75735240000006;403.22767319999997;397.3213566;401.55734160000003;406.8991944;400.7151576;382.84581779999996;374.01792480000006;350.1339876;389.625399;394.2213174;394.2604188;399.1661406;398.36807099999993;398.8302696;400.30308900000006;388.88046720000006;393.82027739999995;382.451796;377.2753722;379.32568919999994;381.78205920000005;Industriel;Définitif;9424.6826292
2023-08-23;Teréga;361.53956519999997;366.3410166;366.59567699999997;367.53010020000005;367.07191199999994;355.476843;349.8442362;352.12114080000003;353.52778859999995;358.13974859999996;354.4301286;375.92487;409.9952232;441.36256679999997;402.31731240000005;382.226211;385.589934;391.66268219999995;385.0595586;399.22228620000004;363.447513;366.03522360000005;359.226567;371.00310659999997;Industriel;Définitif;8985.691211399999
2023-09-13;Teréga;444.221982;451.9650618;429.4065618;446.68436760000003;474.5476241999999;490.045815;491.7522402000001;497.6364996;497.45202120000005;502.7798376;479.6177724;481.06452420000005;458.8639524;460.18838700000003;470.0499606;476.02144619999996;445.80709260000003;428.03901540000004;420.6929652;429.0486336;442.57872060000005;447.315003;450.18544679999997;458.2293065999999;Industriel;Définitif;11074.194237599999
2023-09-23;Teréga;506.3250312;522.991251;518.8926222;527.7355541999999;511.8252948;464.64594660000006;444.4054578;432.65699099999995;423.86118120000003;436.40671499999996;434.37043439999997;432.08049600000004;431.19921059999996;436.67641439999994;443.75076;443.6464896;436.92405660000003;455.15834279999996;459.7963704;472.8883212;467.9866098;465.19035840000004;469.4293512;475.3968264;Industriel;Définitif;11114.2400868
2023-10-01;Teréga;475.50911759999997;474.73511039999994;475.4960838;475.84398600000003;480.4138368;452.9155266;442.8323784;447.304977;435.5033724;436.05881279999994;432.0714726;449.5367646;448.7928354;437.1997716000001;442.83438359999997;444.2259924;454.7863782;470.6084088;471.3683796;483.41361600000005;472.99359419999996;470.54725020000006;471.1909194;479.15657639999995;Industriel;Définitif;11025.339544800001
2023-10-12;Teréga;495.9350874;573.8591646;578.3488074;552.1618980000001;548.0301833999999;546.351831;551.169324;519.0680772;537.9029208000001;544.6012914;527.297418;546.0570666;533.0352978;522.8398584;524.9012039999999;525.6361098;532.3013945999999;520.2411192000001;496.4764914;495.0818748;510.58307339999993;496.08347219999996;481.63600620000005;479.26686240000004;Industriel;Définitif;12638.865834
2023-10-16;Teréga;557.4606390000001;564.3906102;580.9756194000001;613.4728931999999;602.4753738;601.8768216000001;614.418345;617.7610134000001;610.1883756;609.1155935999999;597.4122437999999;589.338306;614.764242;632.1623597999999;629.1585701999999;588.0489624;581.0688612;580.5084078;575.3510334;576.5862366;578.7929591999999;581.6674134;562.9077647999999;557.8536581999999;Industriel;Définitif;14217.7563036
2023-10-19;Teréga;527.2693452000001;532.6342578;538.8553908000001;558.9996299999999;537.8718402000001;555.9537312;554.4638676;567.0224352;562.6029744;536.2927452;548.066277;553.5454860000001;548.8603362;561.1492043999999;569.0637287999999;563.5855224;540.5999148;537.7334814000001;502.1441892;520.1348436;513.0865656;509.6847438;513.1828151999999;514.9684457999999;Industriel;Définitif;12967.771771800002
2023-10-26;Teréga;519.978438;541.25361;569.787606;569.0897964000001;569.6191692;694.0658916;775.2845123999999;704.0778552;696.1523022;703.3579884;702.3824586000001;706.6956438;699.9631848;676.3679964;675.1117386000001;671.5575216;652.6725480000001;650.4357473999999;626.0906142;608.322537;607.6788677999999;605.9764529999999;601.0667208000001;570.9957390000001;Industriel;Définitif;15397.9849404
2023-11-04;Teréga;532.8377856;529.2534906;535.2771114;536.2646724;526.9595418;527.4508158;523.9216638;511.51148100000006;512.2604232;509.7509154;503.5448214;506.0162304;497.29962599999993;513.621954;507.4148574;500.8367988;505.81671300000005;493.3463742;500.3705898;510.2923194;517.5391122;524.6024292;525.502764;515.055672;Industriel;Définitif;12366.748162799999
2024-02-26;Teréga;677.602197;665.4546954;675.3633912;684.615384;703.4422068;710.4954978;683.236809;680.705244;677.6232516;670.8687354;662.4218304;657.1381284;673.4303784;668.3742666;684.6715296;679.6334646;692.1238554;695.3742846;702.3804534;702.3624066;705.0463668;694.1531178;707.3984664;704.2593258;Industriel;Définitif;16458.175287
2024-03-30;Teréga;510.5560032;514.0741266;511.115454;489.6838764;481.1096412;483.5529774;486.4835772;482.1984648;489.7620792;487.158327;498.3483456;488.747448;495.7235388;485.6654556;491.4985824;484.9485966;491.790339;496.1235762;513.321174;488.7805338;39.868389;490.6393542;510.293322;509.1513606;Industriel;Définitif;11420.5945428
2024-04-26;Teréga;469.7572014;469.863477;447.2408106;453.8108484;429.0736986;433.9032228;423.3989826;446.151987;455.6295648;456.639183;461.6341362;469.4433876;458.0688906;464.3331354;460.0219554;452.6909442;463.2683742;455.295699;463.6784376;478.6582842;461.4085512;458.2643976;451.0968102;443.9201994;Industriel;Définitif;10927.252179
2024-05-03;Teréga;571.1802174;578.2485474;566.7757956;551.4711066;533.8022868;532.7796348;529.6805982;536.531364;529.683606;526.7700504;510.659271;515.4797718;518.6138994;510.3344286;506.7421128;502.924212;516.7560816;523.352187;512.7877908;523.4384106;517.8418974;519.8350662;529.7878764;529.187319;Industriel;Définitif;12694.6635318
2024-06-10;Teréga;516.1655502;523.7943336;490.8519054;485.0939736;479.3059638;467.196561;462.0873114;451.5329412;447.8674356;438.5863674;450.3659148;462.9284928;465.5162034;466.0425684;469.8313938;484.3670886;478.977111;489.0512358;489.2116518;507.1130748;512.268444;507.0438954;499.2817662;520.0556382;Industriel;Définitif;11564.5368222
2024-06-12;Teréga;450.027036;454.1296752;457.7951808;466.2962262;469.0483632;480.8098638;465.1231842;485.238348;488.3133222;500.1239502;497.8300014;488.8366794;489.2517558;499.4832888;509.8140792;501.7652064;501.1054956;507.270483;504.723879;518.8515156;510.7906116;486.7231986;475.3687536;466.9850124;Industriel;Définitif;11675.7051102
2024-06-13;Teréga;479.0683476;488.6261334;480.3045534;482.3328132;471.0756204;520.8898014;503.1337554;501.294987;481.102623;471.968937;461.5930296;465.3688212;462.6978948;470.5642944;455.0009346;460.4370318;474.350112;471.4435746;450.653661;471.2731326;465.9192486;468.7716456;466.364403;444.0996648;Industriel;Définitif;11368.3350204
2024-06-20;Teréga;488.3975406;515.9008638;502.1451918;495.5069772;503.199927;511.5425616;489.354021;489.9966876;499.921425;474.9907734;459.5397048;458.052849;459.6159024;457.3941408;462.8262276;475.9272018;475.3737666;477.6556842;471.8967498;481.8034404;488.0265786;472.7850534;483.3664938;498.5598942;Industriel;Définitif;11593.7796564
2024-07-13;Teréga;390.4896402;386.0852184;380.8857348;383.7030408;379.8239814;378.4794948;372.6774486;374.1432498;374.1983928;365.3434296;365.59809;367.7215968;366.5816406;371.8523088;364.5022482;369.4119804;367.2162864;369.1142082;373.1947902;374.4370116;362.4539364;346.5456822;345.2342814;341.9206884;Industriel;Définitif;8871.6143808
2024-07-24;Teréga;365.4156168;374.3036658;350.6062122;356.920587;356.1556032;369.6114978;355.682376;366.9485922;366.3931518;375.0716574;364.2185124;346.313079;341.711145;326.6691372;345.1891644;354.2646996;357.652485;351.1175382;361.2087072;357.4800378;361.5004638;345.3435648;337.2686244;346.2669594;Industriel;Définitif;8533.3130784
2024-09-09;Teréga;391.9454154;387.068769;407.4957414;402.8717502;399.2042394;411.26652;406.3517748;393.455331;402.0897222;394.1391042;380.0946834;401.4981882;397.1318652;385.9147764;383.8594464;382.5289962;388.6458588;392.5640196;392.9249556;394.5251052;383.8674672;377.4227544;387.419679;398.0562624;Industriel;Définitif;9442.3424256
2024-09-17;Teréga;430.912467;426.4899984;447.6679182;458.594253;428.190408;417.9929634;421.0228206;412.4285334;428.7237912;424.706373;429.8517162;434.7464094;432.3892968;432.9307008;442.8444096;463.080888;459.9066564;438.6846222;439.7714406;430.4633022;428.090148;427.8755916;452.3139666;474.1525998;Industriel;Définitif;10483.8312744
2024-10-20;Teréga;479.7170298;462.0572334;471.6069984;473.9731344;504.533385;444.1277376;439.3132524;433.8520902;427.1617404;427.00734;414.0276804;416.4629958;427.7602926;437.6880378;439.9619346;420.6879522;426.8659734;426.7707264;422.2991304;431.900028;434.1428442;448.1311194;448.3587096;450.8852616;Industriel;Définitif;10609.292628
2024-10-26;Teréga;644.6527506;634.9385592;626.7924342;646.8745122;648.3052224;651.7581768;614.1065364;625.3095888;619.6338702;611.0616402;561.4329402;536.9584716;527.3284986;531.608598;519.0841188;505.9229886;512.2243296;523.527642;490.4649018;486.381312;476.4234888;472.9775526;464.3531874;466.1097426;Industriel;Définitif;13398.2310636
2021-09-01;Teréga;541.3769298;531.6146136;533.3521194;541.6436214;564.7224707999999;515.4226236;515.6512164000001;503.169849;514.6837074;528.1075188;539.368722;554.1149628000001;526.535442;480.66649199999995;497.27957399999997;506.19569579999995;511.02120959999996;517.682484;515.346426;517.2413399999999;520.7183568;521.8021674;523.1757294;524.0179134;Industriel;Définitif;12544.9111854
2022-01-10;Teréga;769.1656446;794.099304;821.164491;809.1463248000001;847.3213224000001;863.0801892000001;833.7902328;835.5147048;823.83642;814.6766664;835.0394724;852.0987114000001;852.084675;837.4196448;847.1147868;848.0702646;839.637396;830.4866657999999;833.6939832;850.6078452;846.3788783999998;873.1713582;874.2411324;874.1037762000001;Industriel;Définitif;20105.943890399998
2022-03-29;Teréga;594.0966456;585.7149095999999;574.880814;540.1026252;537.5570238;551.4440364;545.4254285999999;531.989586;524.429982;540.8244972;544.4509014;542.040651;544.4448857999998;551.5212366;556.8701076000001;542.1529422;535.062555;547.509834;549.7807230000001;562.7954735999999;564.9620921999999;562.2600852;535.0936356;534.1411656;Industriel;Définitif;13199.551837199999
2022-05-26;Teréga;466.489728;460.0690776;455.74586639999995;454.754295;450.8080614;459.78534179999997;460.017945;453.5672166;456.2341326;463.6684116;462.6457596;456.5649906;463.421772;469.552671;483.4356732;485.4799746;486.45149399999997;482.4952344;485.499024;481.7713572;474.7170636;468.9130122;477.6907752;483.8537574;Industriel;Définitif;11243.632635
2022-06-26;Teréga;507.88808459999996;508.3693326;506.3611248;508.999968;497.059002;505.2682908;513.2469815999999;482.0691294;484.81224299999997;478.27729619999997;468.42574859999996;470.6314686;480.0729528;487.44807840000004;489.39111719999994;495.419751;495.33753779999995;508.18284900000003;526.3960806;531.6717618;512.8108506000001;516.9375522;526.8773285999999;517.2293088;Industriel;Définitif;12019.183838999998
2022-07-11;Teréga;459.045423;475.5151332;457.6127076;448.4800242;464.8775472;447.2067222;442.71407160000007;442.8213498;442.7100611999999;441.37359539999994;437.9727762;438.21239760000003;440.41310460000005;425.12646240000004;430.8884046;418.98654;424.6402014;442.7030429999999;433.04499719999995;440.88633180000005;435.24269640000006;429.032592;428.3728812;421.217325;Industriel;Définitif;10569.096388799999
2022-08-08;Teréga;388.23780059999996;386.18347320000004;396.4350582;394.54114680000004;383.09346;390.181842;382.6583316;379.654542;391.4310816;377.990226;365.036634;380.1538368;367.6824954;366.570612;366.1134264;379.1983589999999;362.855979;357.0268626;369.8210412;368.64599400000003;368.2228968;360.464778;359.81509320000004;368.00533260000003;Industriel;Définitif;9010.020303000001
2022-10-11;Teréga;542.6111304;568.9133388;602.2287342;612.3369474;593.9843544;619.1997443999999;613.9611593999999;620.9733438000001;588.8400138;577.7512578;576.4809636;581.5651482000001;546.7147722;529.9121988;518.018355;495.8919756;499.06019159999994;487.609497;484.29389879999997;494.73497520000006;480.44090700000004;477.33786000000003;483.2271323999999;482.2114985999999;Industriel;Définitif;13078.299398399999
2022-11-15;Teréga;606.22209;607.5836208000001;591.6372678;589.0475519999999;572.8294944;564.2773164;546.5693952;559.6282602;569.6432316000001;578.6385588;596.9309958;600.9504191999999;611.871741;617.1183468;626.4716021999999;625.883076;608.2583706;610.367841;592.3250514;604.0955754;612.9966582;598.0128012;576.8649594;592.6057794000001;Industriel;Définitif;14260.8300048
2022-12-27;Teréga;471.8716848;482.20949340000004;479.232774;475.066971;474.44034600000003;468.41873039999996;469.0644048;454.5678114;454.4665488;452.59268940000004;464.9076251999999;472.8672666;453.1160466;451.1559636;458.4849696;461.51482680000004;469.70205840000006;461.98103580000003;463.76566379999997;464.21583119999997;457.3720836;458.07691140000003;451.36049399999996;440.51938019999994;Industriel;Définitif;11110.971610800001
2023-01-22;Teréga;596.0587338;606.4536906;597.4663842000001;586.6643718;575.8543386;584.3463605999999;595.4491529999999;587.7892889999999;597.9706920000001;585.8352216000002;595.0731779999999;595.0491156;590.8793022000001;599.7472992;591.1399782;608.197212;601.1348976;600.7438836;603.0689130000001;627.2225496;613.004679;621.6160103999999;630.409815;655.1349336;Industriel;Définitif;14446.3100022
2023-02-10;Teréga;705.920634;747.8353296;759.6589914;747.7621398;740.3539284;710.7471504000001;689.0037642;675.4786902000001;678.5426358;665.5318956;668.5607501999999;669.7327895999999;672.2944326;642.125196;657.75573;643.8677148;652.597353;651.6779688;668.3953211999999;654.121305;661.710987;669.4781291999999;646.822377;661.0973958;Industriel;Définitif;16341.0726096
2023-04-08;Teréga;527.883939;523.9868328;521.9565678;515.3755014;502.2213894;498.38243400000005;504.578502;510.6281904;503.9338302;490.9692096;474.80428980000005;476.81350019999996;479.6147646;486.1436958;487.81503;503.8877106;513.53172;511.88645339999994;513.140706;523.4003118;529.1512253999999;533.5325874;544.667463;536.5774835999999;Industriel;Définitif;12214.883338200001
2018-07-13;Teréga;568.5313482;592.8303618;585.3970853999999;591.303402;565.0031988000001;555.3381347999999;544.5692082;531.1504098;517.7265984;524.9072196000001;499.2637194;485.7266142;480.049893;475.2985716;480.3937848;481.90370040000005;477.0410904;468.83079899999996;454.39235640000004;502.222392;495.1480464;476.81149500000004;476.450559;472.3258626;Industriel;Définitif;12302.615851200002
2018-07-27;Teréga;454.01638140000006;456.03060480000005;440.1584442;438.72272100000004;429.52687380000003;424.3534578;412.0605792;417.8826774;410.6890224;411.53421420000006;402.203016;396.9834804;399.40175159999995;391.18644720000003;393.7440798;391.50126359999996;395.68812119999996;395.2539954;395.37531;394.99632720000005;393.30494100000004;393.1324938;375.0004728;368.0664912;Industriel;Définitif;9780.813167400001
2018-09-16;Teréga;516.9916926;523.282005;553.8472686;540.6550578;500.2863714;500.87188979999996;496.89858599999997;498.02851619999996;495.4708836;498.5167824;500.1891192;495.51098759999996;503.595954;507.4429302;503.06858639999996;500.5300032;498.527811;500.79468959999997;502.2103608;504.568476;506.6248086;515.7203958;521.0051004000001;523.6369254;Industriel;Définitif;12208.2752016
2018-09-17;Teréga;532.6051824000001;535.9588794;542.115846;555.4524312;556.733754;554.066838;533.809305;527.8889520000001;538.937604;535.9959756000001;528.610824;528.4303560000001;520.7073282;531.2707218;529.5903642;535.8866922000001;529.4690496000001;540.8044452;542.6462214000001;546.3809064000001;550.3000698000001;549.093942;542.2602204;560.3391035999999;Industriel;Définitif;12949.3550124
2018-10-31;Teréga;645.9641514;662.8208652000001;665.450685;687.0717539999999;700.5025836;746.3033568000001;723.982473;716.5712538;704.7445841999998;716.2995492;707.0966837999999;707.4917082000001;704.0678292;680.8827042000001;659.2405805999999;647.7878807999999;624.8624292000001;600.2004744;588.9603258;608.5030049999999;621.1217285999999;595.2355992;587.6358912000001;582.6800393999999;Industriel;Définitif;15885.4781358
2018-11-01;Teréga;580.8773646;581.6263068;587.4062958;580.7630682;572.4254466;558.8572608;544.5361224000001;541.2546126;539.8309206;549.9982872;555.6449303999999;561.1832928;554.5280339999999;551.8741518000002;545.444478;543.8663856000001;553.7680632;561.942261;559.906983;554.8448556;558.6106212;565.6629096;568.3127814000001;591.5791169999999;Industriel;Définitif;13464.744550200001
2018-11-09;Teréga;645.0327360000001;654.4952748;648.9348551999999;654.0230502;649.7018442;641.6068518;636.9407514000001;643.3363368;631.6139376;611.2952459999999;609.1937964;616.1658767999999;623.1560039999999;624.6609066000001;621.6541092;632.6626572000001;634.9275306;638.024562;641.4905502;635.6794806;636.0614712000001;642.526236;630.2764692;631.8615798;Industriel;Définitif;15235.322113800003
2018-11-21;Teréga;758.4909624;812.2964939999999;853.0160903999999;912.7249308;937.0540223999999;863.855199;833.1495714;778.4838090000001;729.526851;732.5506925999999;714.0587382000001;732.0774654;732.9928391999999;728.7458256000001;718.3037466;728.3548116000001;713.4030378;709.209162;716.3065674;722.2239126000001;713.575485;714.207123;728.3497986;742.9155714;Industriel;Définitif;18325.8727074
2018-11-30;Teréga;646.3391238;659.966463;693.2748402;691.0881696;677.7746442;667.7957663999999;658.0003644;666.1304478;697.6421657999999;687.0156084;667.3947264;666.7911611999999;673.7812884000001;669.5352773999999;676.1333880000001;668.7462312;663.2389494;646.2198144;649.2647106000002;642.3808590000001;645.644322;657.9963540000001;655.4968722000001;658.0073826;Industriel;Définitif;15985.658930399999
2018-12-16;Teréga;578.9583882000001;582.8053644;576.6915096;572.7984138;570.7480968;591.5841300000001;589.6310652000001;575.9646246;570.9375881999999;560.5346106;565.9947702;562.8265542;565.7932476000001;560.3391036;556.818975;552.1428486;563.3368776;577.6489926;569.160981;581.5671533999999;596.1850614;606.3774930000001;615.1682898;624.2568588000001;Industriel;Définitif;13868.2709982
2019-01-12;Teréga;715.8644208000001;712.7563607999999;703.9094184;698.8693482;696.3337727999999;684.2323908000001;673.5406644;655.785621;649.1213388000001;659.2425858;660.6392076000001;652.477041;637.9734294;649.4251266;647.5372308000001;651.925611;639.6086700000001;641.638935;648.0425412;654.7008078;644.0481827999998;642.5883972;648.1287648;660.0206034;Industriel;Définitif;15928.410470399998
2019-01-21;Teréga;822.9210462000001;831.5173386;832.1068673999999;820.4085306000001;852.7584222;821.5585127999999;821.1604806;831.9083526;802.155195;799.9384464000001;799.6507002;811.6558326;810.3865410000001;806.812272;795.2903928;799.6837859999999;806.6097467999999;810.3334031999999;822.3946812;832.9590774000001;829.4188967999999;824.9402826;818.1065609999999;823.0022567999999;Industriel;Définitif;19627.677622799998
2019-02-07;Teréga;837.0617166;847.4225849999999;808.0514856;776.4244686;775.1020391999999;773.7866280000001;770.2133616000001;780.9692544000001;760.161294;771.3974321999999;762.6697991999999;751.7885814;758.9561688;731.131011;730.0662498;763.6844304;759.8514906;752.4934092000001;788.9980752000001;775.4730012;775.1090574;791.8855632000001;784.278837;802.9743192;Industriel;Définitif;18629.9502588
2019-03-04;Teréga;670.4526563999999;669.9884526;695.438451;683.8514028;684.9021276000001;672.3646146;674.3547755999999;662.7145896000001;631.5357348000001;623.5089191999999;625.4158644;636.8384861999999;629.7861978;629.9556372;631.9808892;633.2912874;637.0761024;646.2017675999999;638.9760294;626.6570832;635.342607;642.6184751999999;641.082492;657.8178912000001;Industriel;Définitif;15582.152534399998
2019-04-17;Teréga;620.7577848000001;592.531587;572.6450159999999;570.3179814000001;575.5565664;560.5516548;579.0787002000001;569.6903538000001;564.5730834000001;603.2162952;584.1127548000001;570.2317578000001;582.4273842;579.5810028;594.8365644000002;638.169939;650.7244962;645.7606236;636.60087;634.826268;642.6666;613.9090242;619.3350954;620.9041644;Industriel;Définitif;14423.005567799999
2019-04-29;Teréga;668.3070924;661.3981758;648.8967564000001;675.8205768;671.0020812;617.6978495999999;592.5636702;606.2311134;600.2125055999999;589.5418338000001;592.1145053999999;570.4603506000001;573.622551;581.4869454;584.1137574;606.5258778000001;601.4156256;609.4614906;587.4764778000001;604.7773434;620.2494666;621.6250338000001;634.1545259999999;637.2896562;Industriel;Définitif;14756.445262800002
2019-05-15;Teréga;575.1214379999999;572.6991564;532.1870982;537.960069;524.8911780000001;513.8756118;526.3319141999999;551.4259896;563.7890501999999;557.0575938;538.511499;508.46858999999995;508.2119244;529.7598036;532.2292074;525.141828;539.5652316000001;539.0739576;545.6730708;547.0646796000001;550.6419564;554.63832;569.3454594;578.6736497999999;Industriel;Définitif;13022.3382768
2019-05-26;Teréga;480.9963474;465.92626680000006;456.51385799999997;467.3078496;466.3152756;463.2904314;458.03079180000003;463.6443492;458.8579368;467.9715708;468.7896924;471.5749152;471.4305408;463.1681142;481.91272380000004;475.96630319999997;472.79708460000006;475.7397156;477.4601772;481.9839084;493.745409;498.77244540000004;505.89591839999997;512.3285999999999;Industriel;Définitif;11400.420225599999
2019-07-04;Teréga;637.2645911999999;643.9038084000001;643.3162848000001;636.0594659999999;640.8368549999999;646.0543854;621.7062444;627.6466494;608.212251;616.3573734;629.567631;643.2972354;645.5881764000001;647.7708365999999;633.4867944;630.8629902;638.1208116;642.591405;648.7844652000001;633.9710502000001;640.0287594;605.0400246;623.0326842;619.5606803999999;Industriel;Définitif;15203.0614536
2019-08-05;Teréga;393.094395;409.6132326;414.36956699999996;414.4818582;410.9136048;405.8554878;395.02740780000005;389.8720386;394.858971;388.2889332;381.950496;372.4017336;367.16816159999996;359.266671;370.0406106;378.090486;374.8881816;384.33668399999993;379.8039294;367.51706640000003;376.566534;386.2406214;385.62602760000004;388.5235416;Industriel;Définitif;9288.7962408
2019-10-03;Teréga;609.0403985999999;622.9424501999998;623.5780986;631.3953708;648.4285422;667.3596354000001;665.5449294;669.4169706;672.5410721999999;663.6550284;658.9227564;631.1647728;624.2408172;617.4080982;597.6739224;571.346649;583.1392302000002;583.803954;588.9763674;606.136869;591.1469964;590.6446937999999;587.7963072;602.0673156;Industriel;Définitif;14908.371245999999
2019-10-20;Teréga;575.7490655999999;578.8651464;584.174916;584.3192904;572.4886104;552.5489016;542.3785272;542.3324076;534.7978686;533.5406082;550.0363860000001;567.416457;570.5586054;570.3751295999999;555.4584467999999;551.8932012;551.6445564;552.8667258;565.541595;565.2538488;573.196446;573.918318;579.9940740000001;600.0831702;Industriel;Définitif;13529.432302199999
2019-11-22;Teréga;878.1753348;877.1466671999999;903.3656598;900.2967012;919.8383778;914.5426445999999;903.6022734;880.0552098;897.9496145999999;900.4009715999999;899.6359878;885.3850314;886.7626038;861.3126053999999;822.9882204;776.46357;786.2349096;775.4369076;752.0542704000001;736.3806246;748.1962656;747.4272714;736.825779;748.0809666;Industriel;Définitif;20138.558468400002
2019-11-26;Teréga;812.1350754000001;789.2898318;802.0318752;813.0604752;805.6241909999999;820.3062654;830.9629007999999;836.3619018;820.2290651999999;803.4264917999999;799.3459098000001;781.2620136;774.9406206;774.9486414;788.815602;774.8433683999999;779.561604;786.0043115999999;760.2084162;755.083125;750.9443922;734.359383;748.6023186;757.1414628;Industriel;Définitif;18899.489242800002
2020-01-03;Teréga;708.171471;737.4594222;762.3559854;768.8197475999999;783.1438937999999;798.0886494;806.0613245999999;794.1243690000001;806.0833818;774.2839176000001;778.5118818;818.4003228;803.1898782000001;756.61209;744.6891708;729.4105493999999;726.5481264000001;727.5336822;733.993434;739.0866420000001;747.4914378000001;751.127868;753.1671564;744.7523345999999;Industriel;Définitif;18293.106736799997
2020-01-04;Teréga;756.2511540000002;765.4690584000001;781.2790577999999;777.8892672000001;769.3741854;764.5737366000001;760.4229726;743.1872760000001;749.2951151999999;718.593498;729.0365796000001;741.6422694;738.3808115999999;733.5943992;731.2633542000001;732.1145616;736.7465736;740.2787334000001;731.4708924;732.1546656;737.2589022000001;749.4775884000001;743.5612458;740.2255956;Industriel;Définitif;17903.541493800003
2020-02-02;Teréga;650.4106823999999;648.9639306;637.6876884000001;632.6395974;624.9366215999999;614.0142972;612.6768288;608.613291;634.7240028;624.8965176;622.0411128;618.1831080000001;624.4724177999999;639.869346;652.5552438;662.7366468;666.7510572;670.7053116000001;687.6011268;700.5446928;691.5724254;700.1236008;732.6489474;753.8469192000001;Industriel;Définitif;15713.2154142
2020-02-11;Teréga;888.5612681999999;837.3755304;794.4311646000001;778.7805786000001;767.2887774;764.5336326;759.0975353999999;737.5927680000001;758.4709104;776.3823594;772.6045626;770.9853636;757.1113848000001;759.0614418000001;757.7209656;763.0507872000001;773.9019269999999;790.8117786;796.2719382;792.15426;786.5266661999999;784.5766092;792.8550774;811.3560552;Industriel;Définitif;18771.5033424
2020-02-26;Teréga;814.6716534;831.2516496;819.9583632;824.9994360000002;817.855911;843.4552967999999;830.2891536000001;821.3389434;805.4116398000001;804.4822296000001;822.6252792;828.252873;830.2249872;824.1442182;817.2322938;825.2530938000001;830.9959866;832.7595600000001;826.6597416;821.2557275999999;825.8777136000001;835.456554;855.0944801999999;875.1865842;Industriel;Définitif;19864.7333694
2020-03-20;Teréga;477.7970508;482.22453240000004;477.3970134;463.4448318;464.0664438;474.04030860000006;480.98231100000004;480.4178472;476.6721336;486.381312;471.5608788;478.2131298;462.66982199999995;460.84308480000004;468.0818568;462.7991574;464.1807402;465.5131956;460.3969278;459.48656700000004;457.52247359999996;457.09336079999997;462.7660716;460.7959626;Industriel;Définitif;11255.3470134
2020-03-22;Teréga;466.1658882;453.3586758;462.3670368;461.60706600000003;438.20537939999997;443.99940480000004;454.83450300000004;473.51294099999996;467.4903228;433.995462;426.1661586;418.8481812;416.9251944;435.98662559999997;429.4406502;422.3823462;418.61858580000006;424.42564500000003;436.8999942;428.32174860000003;437.79331080000003;447.23278980000003;448.9602696;446.80367700000005;Industriel;Définitif;10594.3418568
2020-04-26;Teréga;383.5386144;384.9372414;385.92881280000006;388.90051919999996;387.780615;389.13613019999997;384.1080912;387.10686780000003;394.92414;400.10657940000004;395.61392880000005;395.5688118;391.37894639999996;428.07711420000004;408.8662956;393.21972000000005;392.61314699999997;399.4899804;405.9056178;412.55385839999997;412.7022432;413.86826700000006;409.54104540000003;414.2612862;Industriel;Définitif;9560.1278736
2020-05-19;Teréga;530.2861686000001;546.1853993999999;556.2595241999999;538.7811984;496.5607098;494.0151084;478.97410319999994;496.51659539999997;485.6784894;479.0733606;479.4312888;483.4948266;482.0430618;491.1115788;481.9006926;493.47671220000007;505.1219112;514.4220288;514.9574172;511.92755999999997;507.4228782;504.0451188;521.4151638;526.0201056000001;Industriel;Définitif;12119.1210018
2020-06-23;Teréga;579.061656;587.303028;595.724868;562.6861901999999;554.5160028000001;526.4181378000001;547.6672421999999;566.6785434;589.4566128;579.9068478;522.7646634;483.834708;487.13727240000003;505.61218260000004;513.8806248000001;519.3999378;513.045459;545.1256512;542.1328902;547.3865142000001;564.7084344;561.3928362;549.5611536;556.959339;Industriel;Définitif;13102.3607958
2020-06-24;Teréga;563.1443784;568.2165318;552.08169;524.5683408;502.9262172;491.9166665999999;510.9911316;509.6326086;482.0931918;490.47492780000005;500.26732200000004;509.12028000000004;484.55557739999995;486.47254860000004;492.24351420000005;477.6145776;493.6862556;513.6500268000001;511.67691;501.7672116;481.5768528;483.2471844;482.06612160000003;499.3268832;Industriel;Définitif;12113.316950400002
